Date,Adj Close Reconstructed,Close Reconstructed,High Reconstructed,Low Reconstructed,Open Reconstructed,Volume Reconstructed
2023-12-01,95.54373764119126,99.26198090497824,99.5929516539829,98.48307933683115,98.74945428531473,5465049.271284704
2023-12-04,95.98464921511255,99.61361706055307,100.38276817592518,98.87844793160102,99.00654901288719,5955783.06081377
2023-12-05,96.07028802433864,99.68333491176118,100.67078112385697,99.38770402595325,100.02414741602162,5639599.13021851
2023-12-06,95.8269529316058,99.48062284633338,100.52432546944507,99.44046629947982,100.48882181054151,4420624.150772968
2023-12-07,95.60553865981089,99.27473200810513,100.18606415454443,98.90967532823355,99.66901329133809,3831019.2368330206
2023-12-08,95.28249792132418,98.9656539435069,99.4518917273813,98.53479179486467,99.42821571434288,3691538.8723807805
2023-12-11,95.0790448675351,98.76926180634405,99.13613763831698,98.22874290916971,99.0132184322523,3356598.7606631857
2023-12-12,95.04720464252495,98.72676242750498,99.2774354611371,98.34239727172088,99.14351203777431,3083240.0659273793
2023-12-13,94.99690116939718,98.66280945714598,99.30599068698,98.32518509623857,99.1958075885722,2849964.5900000213
2023-12-14,94.99466075551084,98.63885869589903,99.40440978832771,98.33011819478175,99.39056621376037,2611674.8401544187
2023-12-15,94.90606997395135,98.55044065087598,99.2523244305147,98.1854749742051,99.19911246364717,3602445.5452795196
2023-12-18,94.70426766823505,98.37452197498537,98.76272075313969,98.03350618830639,98.55088258156334,2625550.5787975555
2023-12-19,94.56907756200181,98.21308087583476,98.44183885202665,97.83268928214841,98.1837413246351,2731705.3867519274
2023-12-20,94.46901497891095,98.03697612809847,98.21062106821158,97.61871079424063,97.99511666913408,2756100.3417585636
2023-12-21,94.2733501989441,97.85728079574574,98.01225129747843,97.45327488089907,97.75166178144701,2704543.4078913075
2023-12-22,93.9999175451772,97.68608380482327,97.93390907442426,97.35797274804398,97.57475656607659,2622697.3001527046
2023-12-25,94.00242793976241,97.7085715519675,97.96683146080402,97.36897620919201,97.60444797924877,2545363.267734799
2023-12-26,94.28931211225267,97.95246836361092,98.14025088371497,97.5212867873558,97.85415117511977,2450215.5524436515
2023-12-27,94.48222652768533,98.1220407351231,98.30365373531839,97.68495333079386,98.0103387092187,2387787.1317477785
2023-12-28,94.64715561924835,98.2552049515693,98.45976984318955,97.87771020474686,98.09328947204676,2362416.7573534036
2023-12-29,94.9453706664939,98.55005639902345,98.7273386391472,97.95564973367863,98.30050486033241,2338449.5751803806
2024-01-02,95.32527803523043,98.96686268347095,99.07922925042838,98.40275248004028,98.57647853926098,2327849.521965006
2024-01-03,95.3572490910845,99.03245747531058,99.22174762137794,98.48626753620816,98.77242831605659,2304262.2915611146
2024-01-04,95.01594582355688,98.73283291503853,99.14264969415508,98.36721763480443,98.89776119807487,2261988.6255377885
2024-01-05,95.01235446609556,98.7267611668144,99.15066266476668,98.36543811966236,98.82785352390306,2222791.8229329367
2024-01-08,95.28222148884771,98.93939923191728,99.18688273924377,98.42224069590773,98.82361118583191,2178813.291923868
2024-01-09,95.36181339565154,99.00138639088468,99.2097146724521,98.52843592166532,98.9020364484258,2132798.2882789713
2024-01-10,95.36518498468394,99.01631469700361,99.26738966557102,98.53826040629485,99.17912905875534,2086394.9341041497
2024-01-11,95.53091752849777,99.16136818429372,99.35324903114542,98.65322132261124,99.21491716553126,2031350.8617129503
2024-01-12,95.81547566826568,99.40673120300038,99.4797283853577,98.80564696565655,99.57126236128259,1968165.8156251574
2024-01-15,95.4212153736551,99.02619141476498,99.19650188006977,98.53572665492683,99.27308105278222,1931078.1721850852
2024-01-16,94.31342905926108,97.98250093876003,98.4646585589899,97.80740106390087,98.42227493907326,1921656.240816448
2024-01-17,93.90137504596866,97.58972891310866,98.08011768892597,97.3198539184577,97.78506911404081,1923616.049819381
2024-01-18,94.08438592681863,97.75664566808605,97.9767618350787,97.27675995333774,97.35176589938831,1945810.8383520686
2024-01-19,94.0782513164155,97.73364834613693,97.97319617582752,97.19454815748362,97.33741972436835,1966343.2093737002
2024-01-22,94.13886953672213,97.75874029520975,98.23469335792552,97.3342331849508,97.97842958290454,1983509.1799165965
2024-01-23,94.12521550349199,97.75572449701019,98.34074181640759,97.41442858566614,98.0505891577603,2015644.2873955984
2024-01-24,93.9439341878918,97.63786237449186,98.28835274789253,97.4286496351863,97.62264252137197,2057923.8726887086
2024-01-25,94.15127601272098,97.82721954616781,98.37859461320986,97.5502214648561,97.88541873038494,2100723.2494295575
2024-01-26,94.72343381751001,98.30732695606935,98.5303022813957,97.7262977860605,97.84453413246776,2145369.123955058
2024-01-29,94.8388690366657,98.42063870440357,98.57119053583543,97.86264097321522,98.13203366100653,2193115.256303511
2024-01-30,94.55130634365679,98.2045785635881,98.52161775438846,97.96777123567489,98.56399559032978,2241923.4368720213
2024-01-31,94.578358423497,98.23937016774721,98.5436045421885,98.03076884934056,98.32888720156328,2292817.42165612
2024-02-01,94.79280104578508,98.42072679280463,98.61333880491351,98.02648241135537,98.37492843080481,2345153.1327306004
2024-02-02,94.79951612807682,98.424475631179,98.63729806802507,97.94662391664804,98.4251771316118,2394806.3429697095
2024-02-05,94.68920405893081,98.32238177140316,98.63869651503653,97.77332197099622,97.94279591138428,2441178.847418852
2024-02-15,94.54096667029611,98.19697670664098,98.50290739171601,97.68119502603211,97.8612613259308,2597956.923065091
2024-02-16,94.29789947771438,98.00188152708904,98.20402137851698,97.67454046925019,97.93635216988851,2875313.846937042
2024-02-19,94.42190309275662,98.14793747914771,98.27395080760397,97.72088099577286,97.95244270214508,3150316.6732675666
2024-02-20,94.95444604206752,98.67745235727013,98.72155732862751,97.86752411231284,97.98541621830994,3448002.1362777203
2024-02-21,95.4362041362512,98.97504112002609,99.21639678216964,98.27204104868143,98.51929583535915,3775547.408914985
2024-02-22,95.49390604564917,99.0142320206847,99.20209848001468,98.96871202651316,99.46295074755912,3398837.6276089316
2024-02-23,95.51912312042708,99.13363518959439,99.44044093526523,98.94074516489047,99.33894663309823,2786975.11294468
2024-02-26,95.62844134144359,99.21983065808165,99.60015884167879,98.86031722842142,98.8491975185386,1572721.9279176057
2024-02-27,95.49694479934836,99.15833264277497,99.55330150291513,98.82106410093955,99.18749161412352,3247053.9592452077
2024-02-29,95.25043968451654,98.96651196496995,99.28603235687402,98.58678923489735,99.013744572414,8057778.928261882
2024-03-01,94.96984945676009,98.70397165850993,99.10106905106606,98.38021473026791,98.67011592248984,3549214.5274437377
2024-03-04,94.64940266232905,98.34939635797419,98.97052078367165,98.14676213143171,98.31904791474695,3704956.613057523
2024-03-05,94.53772942284931,98.20892642528639,98.83347047918691,98.03985163335426,98.23216036193618,2834769.6872677417
2024-03-06,94.68563513592335,98.31944823043548,98.75208789759238,98.09580803447646,98.47960311675718,3693747.0825173995
2024-03-07,94.82267734162163,98.48413934806904,98.76296315527922,98.1021705283935,98.29276172402828,3638072.3020001734
2024-03-08,95.0613296690848,98.78874200731292,98.88693542987303,98.09834731085718,97.9607696707089,3012729.960323014
2024-03-11,95.28911115091135,99.01490901086333,99.0531311777082,98.66908262757035,98.936385202162,3234478.7155137607
2024-03-12,95.48500564359446,99.13550892419998,99.27927250728129,98.63359334654335,98.85950118763846,4030425.313863897
2024-03-13,95.7096802283342,99.32961381984137,99.54075325642698,98.74258053660635,98.73761149487896,4044601.1624590433
2024-03-14,95.93098966214127,99.54282825462315,99.82621006784983,99.11927410487763,99.42667240311256,3395398.0702303
2024-03-15,95.9043856175958,99.54293530360286,99.97495693704096,99.24318009596129,99.59236507670104,6926945.150025498
2024-03-18,95.60242753505415,99.32403284731019,99.95788071434461,99.2874376302209,99.4768855019757,4224976.443335767
2024-03-19,95.50403469196641,99.26135989590306,99.87609386035966,98.82928015687365,99.36457991060406,4185662.6398187275
2024-03-20,95.57272063825793,99.32248046837039,99.67776686972499,98.68646959251191,98.82081760679775,3150465.267082516
2024-03-21,95.73140431779446,99.45561218484004,99.73829261556436,98.71757275835606,99.2445031856385,2917492.739330185
2024-03-22,96.08452958344569,99.74199708936986,100.09379741154791,99.26370717700733,99.80713464955457,3603655.048995678
2024-03-25,96.45073599024205,100.11770214389753,100.39205813574559,99.48563320780774,99.4750291997725,3118977.5057892427
2024-03-26,96.84760584701162,100.60645243506048,100.8914628903607,99.92941910749626,100.03608897849517,4189589.083698855
2024-03-27,97.64189564759491,101.32880276615776,101.63467988496981,100.51005063015207,100.7252304128867,4639122.177886738
2024-03-28,97.99412333289696,101.81754003076114,102.67624857754477,101.27402602355708,102.155099294879,5217009.192439238
2024-03-29,98.82120598482848,102.62822775947862,102.66250687308717,101.95875762301367,101.80415807501423,4437130.890173726
2024-04-01,99.84250927388855,103.58651925272135,103.55549288516099,102.56498905508995,102.804825434621,5441703.041609176
2024-04-02,100.10861406364413,103.90425664235765,103.8115344378742,103.34069157225225,103.14596499708236,5508053.485764729
2024-04-03,99.58053508451795,103.53535252042967,104.01324199204097,102.41259909384954,102.81786495077758,5765310.427306122
2024-04-08,99.80028238163777,103.66052401750923,104.11169306590226,102.52353451354274,102.53259561313394,5742702.647151053
2024-04-09,99.82321625192728,103.70777067692042,104.09102440836672,103.09319849755127,103.36163281972536,5415943.674230097
2024-04-10,99.93362590156758,103.76934690294738,104.08687504861919,103.07674858396035,103.47941896612916,5232354.575946726
2024-04-11,100.05311801172616,103.8578669748889,104.11722504155001,102.7195109127645,103.50860132802663,5143905.2403463945
2024-04-12,99.9918051630781,103.76048746828906,104.1161139881682,102.86694416078535,103.08925816420337,4884696.5012536775
2024-04-15,99.72178820417875,103.46208143698944,104.12435607640238,103.42597209829884,103.55473951042536,4524427.50283346
2024-04-16,98.51892079577698,102.38025790228319,103.79271692994075,101.82389997069613,103.1347180378575,4853470.899934001
2024-04-17,98.33891097316794,102.17671020447744,103.0908366753621,101.49673575744492,102.33502386451745,5916075.935097477
2024-04-18,99.38437574131115,103.16422131320468,103.29732223537036,101.14074495373191,102.17130381716261,7524851.992198938
2024-04-19,98.58817458224131,102.400337462628,102.91164810781073,101.85487277426846,102.60093213703341,9680588.278391596
2024-04-22,100.21505796811613,103.94746769893068,104.70201313677107,102.55492402510619,103.0278339022752,10319878.800265865
2024-04-23,99.16115221247063,103.01233404665908,104.23118601424957,103.06090878001523,103.67473965405568,8783508.944320982
2024-04-24,98.95934560888224,102.95155777033506,104.36084612252156,102.36426773210269,103.5929456121221,8488712.191073302
2024-04-25,99.33066257324356,103.2461519528772,104.05444250352883,102.45479034875495,102.58721130488817,5298902.51809476
2024-04-26,99.65690630797671,103.48527495574312,104.21667400006653,102.6998946892406,102.79813960051827,4329080.523173104
2024-04-29,100.20261570694521,104.05247418438925,104.44381669929507,103.14781713842243,103.56454465757162,4675524.013095282
2024-04-30,100.42904718846813,104.25368600024397,104.56625818829293,103.35212654773628,103.58683740559998,4960547.080169993
2024-05-02,100.24523967524338,104.09700787775557,104.5425825325736,103.20832423529005,103.88395842240818,5772598.488874201
2024-05-03,100.40295317808715,104.25316294073492,104.6303482498635,103.8507660780186,104.02526069721472,5940136.583440261
2024-05-06,100.78861376778454,104.61860292982064,104.7662577931668,103.86706360082974,104.25435305524252,5249848.006068631
2024-05-07,100.91571123891434,104.81742043335812,104.89190066984656,104.04982756498913,104.45051832238329,4745441.239626323
2024-05-08,101.01312559423484,104.94053399258797,105.03556458980984,104.33826475794551,104.77509688354782,4110862.543747085
2024-05-09,101.1492460630588,105.08059724234158,105.17704037019053,104.46913298268421,104.55032935031807,3749899.2238722625
2024-05-10,101.31984479464441,105.18870723813896,105.31107167482526,104.5382078795066,104.95910726536287,3807051.3630489544
2024-05-13,101.27759395375192,105.16526341217669,105.46103778244142,104.91184270522727,105.13098843728096,3733404.466323926
2024-05-14,101.024352218924,105.00231618892298,105.62197509862715,104.84433149470769,105.46816960438842,3653690.0160626546
